"id","register_number","number_of_collection","local_name","type","collector_id","status","user_created","date_created","user_updated","date_updated","specific_type","date_of_collection","locality_or_location","latitude","longitude","altitude","habitat","field_note","determinated_by","date_determinated","uses_or_bioprospect","use_category","kingdom","phylum","classis","ordo","family","genus","species","featured_image.id","featured_image"
"213F1A9C-E4D9-46E3-BBA7-C26F1E435C52","BUNP-000001","D1D85038","Bunga Kertas","herbarium",3,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.413Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T02:44:33.136Z",,,"Jatinangor","-","-","-","Terestrial","-","-",,"-","-","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctagynaceae","Bougainvillea","Bougainvillea spectabilis","22758077-4A6C-42EE-B0F2-DB999AE99C93",
"91616104-3D6D-44A2-9C78-55D23D36424B","BUNP-000002","D1D85038","Bunga Kertas","herbarium",3,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.430Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T02:44:17.626Z",,,"Jatinangor","-","-","-","Terestrial","-","-",,,,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctagynaceae","Bougainvillea","Bougainvillea spectabilis","28EC77B3-45AF-4C23-BD98-426D4AB15363",
"AB0F9725-09F2-4317-A5F5-E17A7D123675","BUNP-000003","D1D85019","Areuy patuh manuk","herbarium",4,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.443Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T02:44:10.176Z",,,"Jatinangor","-","-","-","Terestrial","-","-",,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Thunbergia","Thunbergia alata","61B646AD-AADF-419F-8337-822607D1FA82",
"862B5C4E-DAF8-41E2-BE82-57D959AF4ED5","BUNP-000004","D1D.85.068","Jukut Nyenyerean","herbarium",5,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.456Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T02:44:01.976Z",,,"Jatinangor","-","-","-","Terestrial","Tinggi dapat mencapai 1 m","-",,"-","-","Plantae","Tracheophyta","Liliopsida","Poales","Gramineae","Sporobolus","Sporobolus berteroanus Hitchc","F3A39BD1-5B0F-44A3-922F-10F1EEF02910",
"8E5D5AFB-70CA-460F-8CCF-50F0FCC303D5","BUNP-000005","D1D.85.068","Jukut Nyenyerean","herbarium",5,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.470Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T02:43:53.200Z",,,"Jatinangor","-","-","-","Terestrial","Tinggi dapat mencapai 1 m","-",,"-","-","Plantae","Tracheophyta","Liliopsida","Poales","Gramineae","Sporobolus","Sporobolus berteroanus Hitchc",,
"B0BDBA5A-7633-49A4-83A1-F2F87DA8B069","BUNP-000006","D1D85019","Leng-lengan","herbarium",4,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.496Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T02:43:43.093Z",,,"Jatinangor","-","-","-","Terestrial","-","-",,"-","-","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Labiatae","Leucas","Leucas lavandulaefolia","D405355D-6DD0-42AF-BF78-217C3B2CA403",
"7FFCFD96-8571-4D3F-B40E-83564727BE81","BUNP-000007","D1D85019","Leng-lengan","herbarium",4,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.506Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:06:13.266Z",,,"Jatinangor","-","-","-","Terestrial","-","-",,"-","-","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Labiatae","Leucas","Leucas lavandulaefolia","CFF7496A-5A79-4AD3-9FA6-BB5F6DAF9E75",
"D0E7969D-3DED-4D5B-B0C2-AE6E3DECA3AC","BUNP-000008","s.n.","Ki Hileud","herbarium",6,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.520Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:07:19.123Z",,,"Jatinangor","-","-","-","Terestrial","Frekuensi 5 buah, berkelompok","-",,"-","-","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Labiatae","Hyptis","Hyptis capita","E0428C30-A635-4702-AE8E-421EF76FAFC2",
"0913F666-ACC0-448C-96D9-864507BC34CB","BUNP-000009","BI 2521","Awi Tamiang","herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.530Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:10:55.150Z",,,"Dusun Cikakak, Desa Selaawi, Kec. Selaawi Kabupaten Garut","-","-",,"Kebun Bambu","-","Budi Irawan",,"Buluh untuk suling","alat musik","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Schizostachyum","Schizotachyum silicatum","0D4C1447-931D-4003-9B15-801982F6F26A",
"47915B7B-851B-4D9C-8349-96C27199180F","BUNP-000010","BI 996","Bakau Hitam","herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.543Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:15:01.743Z",,,"Bambanipa, Bali ara, P. Kabaena, Sultra","05° 15' 10,0"" LS","121° 48' 25,8"" BT","Low","Mangrove Forest","-","Budi Irawan",,"-",,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk","74479156-5A18-47F8-B67C-BCFD762E9F71",
"4CF32C13-F8E4-4C4B-84DA-9A4D41AB7BE5","BUNP-000011","BI 938","Bakau Hitam","herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.553Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:15:30.230Z",,,"Tanjung Perak, Sikeli, P. Kabaena, Sulawesi Tenggara","05° 16' 08,9"" LS","121° 48' 16,2"" BT","Low","Mangrove Forest","-","Budi Irawan",,"-",,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk","6BA1413D-CE00-4A81-8CEF-632388E69D55",
"81356340-D645-456B-99C9-1A86F987E6E9","BUNP-000012","BI 938","Bakau Hitam","herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.563Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:18:18.590Z",,,"Tanjung Perak, Sikeli, P. Kabaena, Sulawesi Tenggara","05° 16' 08,9"" LS","121° 48' 16,2"" BT","Low","Mangrove Forest","-","Budi Irawan",,"-",,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk","124610CC-220C-49D8-8A10-948BD16CB85C",
"0E3561D2-20F4-49CD-857D-144870AA5622","BUNP-000013","BI 940",,"herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.573Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:18:51.736Z",,,"Tanjung Perak, Sikeli, P. Kabaena, Sulawesi Tenggara","05° 16' 08,9"" LS","121° 48' 16,2"" BT","Low","Mangrove Forest","-","Budi Irawan",,"-",,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Lumnitzera","Lumnitzera racemosa Willd","4DD67D50-909D-41D7-9F1C-9881DC096B11",
"643054F4-CB7D-427C-8976-F84BBCEDDC82","BUNP-000014","BI 940",,"herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.583Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:21:11.530Z",,,"Tanjung Perak, Sikeli, P. Kabaena, Sulawesi Tenggara","05° 16' 08,9"" LS","121° 48' 16,2"" BT","Low","Mangrove Forest","-","Budi Irawan",,"-",,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Lumnitzera","Lumnitzera racemosa Willd","1765A7D0-BB91-439D-A618-AE2CD85296F4",
"035D3320-834F-42A9-A101-140EBB4A0AA2","BUNP-000015","BI 886","Bakau Hitam","herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.596Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:21:59.100Z",,,"Pulau Ngalih","0° 48,960' LU","104° 37,713' BT","Low","Mangrove Forest","-","-",,"-","-","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk","36DB4EF2-8DA0-446B-B684-6FA01B546C73",
"B6D6D1E9-5F68-4F94-B75B-25733CB76BF8","BUNP-000016","BI 903","Sawo Kecik","herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.610Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:23:58.926Z",,,"Pulau Ngalih","0° 47,864' LU","104° 37,170' BT","-","Low Forest","-",,,,,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Manilkara","Manilkara kauki","17B15B98-27A7-4215-9256-74CC6AAEFF50",
"972DFB5B-2011-4426-86E9-FB3E580422FB","BUNP-000017","D1D.85.068","Tomat","herbarium",5,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.623Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:24:34.776Z",,,"Jatinangor","-","-","-","Terestrial","Frekuensi banyak",,,,,"Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Lycopersicon esculentum",,
"684C33DE-6274-478B-803D-F93093EBEB10","BUNP-000018","D1D.85.068","Tomat","herbarium",5,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.640Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:25:55.730Z",,,"Jatinangor","-","-","Low","Terestrial","Frekuensi banyak",,,,,"Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Lycopersicon esculentum","E0689D66-5659-41C0-85C0-4809F2454988",
"F4423183-4539-4180-AC8C-6F56600CF0B2","BUNP-000019","BI 1126",,"herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.656Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:26:30.386Z",,,"Wosimi, Wasior, Irian Jaya Barat","01° 51' 20,2"" LS","134° 08' 49,9"" BT","Low","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Lumnitzera","Lumnitzera sp.","FE3AB120-6610-4FE3-BF62-14B18D67EF45",
"709A1B9C-965D-47C6-828F-52211EE78B12","BUNP-000020","BI 1126",,"herbarium",7,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.666Z","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-30T03:27:03.700Z",,,"Wosimi, Wasior, Irian Jaya Barat","01° 51' 20,2"" LS","134° 08' 49,9"" BT","Low","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Lumnitzera","Lumnitzera sp.","4AA135A1-562D-48D0-94F8-9A408007B7F6",
"5C9E9419-D6B3-4708-9CC7-E83622D8B0E1","BUNP-000021","1154","Bangkau",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.676Z",,,,,"S. Wadio, Nabire, Papua","03° 22' 44"" LS","135° 27' 00"" BT","Low","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Bruguiera gymnorrhiza (L.) Lmk",,
"E8C00B9E-B460-42AB-A044-192A63C77906","BUNP-000022","1154","Bangkau",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.686Z",,,,,"S. Wadio, Nabire, Papua","03° 22' 44"" LS","135° 27' 00"" BT","Low","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Bruguiera gymnorrhiza (L.) Lmk",,
"376230ED-2EC4-4039-8858-C3CB18EA4CA3","BUNP-000023","1154","Bangkau",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.696Z",,,,,"S. Wadio, Nabire, Papua","03° 22' 44"" LS","135° 27' 00"" BT","-","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Bruguiera gymnorrhiza (L.) Lmk",,
"97EBFEDF-6BB9-4242-B876-7779C70B94B2","BUNP-000024","BI 982","Tanjang Merah",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.706Z",,,,,"Pulau Bangko, Kabaena, Sulawesi Tenggara","-","-",,"Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Bruguiera gymnorrhiza (L.) Lmk",,
"2106EBEC-15DE-4B2F-B098-361CC4B834A5","BUNP-000025","BI 982","Tanjang Merah",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.716Z",,,,,"Pulau Bangko, Kabaena, Sulawesi Tenggara","-","-","Low","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Bruguiera gymnorrhiza (L.) Lmk",,
"EE0396C4-EDC9-4022-9DF3-2D7C7D75C8D3","BUNP-000026","1154","Bakau",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.726Z",,,,,"S. Wadio, Nabire, Papua","03° 22' 44"" LS","135° 27' 00"" BT","Low","Mangrove Forest",,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Bruguiera gymnorrhiza (L.) Lmk",,
"96678CDC-BEAD-46E4-A0F1-C549BDD2C7D3","BUNP-000027","BI 893","Bakau Hitam",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.740Z",,,,,"Pulau Ngalih","0° 47' 864"" LU","104° 37' 7170"" BT","Low",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Bruguiera","Rhizophora mucronata Lamk",,
"71B90863-F908-446D-8E9B-8221656DC89F","BUNP-000028","BI 886","Bakau Hitam",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.746Z",,,,,"Pulau Ngalih","0° 48,960 LU","104° 37,713' BT","Low",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk",,
"F805DB66-9C32-4793-949D-26F811A6FA3B","BUNP-000029","BI 893","Bakau Hitam",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.756Z",,,,,"Pulau Ngalih","0° 47' 864"" LU","104° 37,107 BT","Low",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk",,
"A5EB14F7-0A24-487C-A284-7ECD7A8DF0E8","BUNP-000030","BI 893","Bakau Hitam",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.766Z",,,,,"Pulau Ngalih","0° 47,864 LU","104° 37,170' BT","Low",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk",,
"878DC81B-F911-478A-A18E-75BA8A5DD627","BUNP-000031","BI 886","Bakau Hitam",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.776Z",,,,,"Pulau Ngalih","0° 48,960 LU","104° 37,713' BT",,,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mucronata Lamk",,
"29ABAD02-49E1-4BB0-8C03-9EE21DA8E199","BUNP-000032","Bio 00901001","Asparaga, Asparagus",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.790Z",,,,,"Tanjungsari, Sumedang",,,,"Hutan Hujan Tropis","Warna batang dan daun hijau tua, tinggi tumbuhan 7,75 cm",,,,,"Plantae","Tracheophyta","Liliopsida","Asparagaceae","Asparagaceae","Asparagus","Asparagus sprengii",,
"7C5F81F7-9DAC-441C-8FEC-BEA8003CB2E3","BUNP-000033","Bio 00901001","Asparaya, Asparagus",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.800Z",,,,,"Tanjungsari, Sumedang",,,,"Hutan Hujan Tropis","Warna batang dan daun hijau tua, tinggi tumbuhan 7,75 cm",,,,,"Plantae","Tracheophyta","Liliopsida","Asparagaceae","Asparagaceae","Asparagus","Asparagus sprengii",,
"B01195D2-2BA6-4F15-8C38-9F6E1FE77100","BUNP-000034","B100915005","Hanyeli/Hanjela",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.810Z",,,,,"Tanjungsari, Sumedang",,,,"Sawah","Tinggi tumbuhan 34 cm",,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Graminae/Poaceae","Coixlacrima","Coixlacrima jobi",,
"DA5B0C0D-631F-4C27-9882-3C9F32E42B56","BUNP-000035","B100915005","Hanyeli/Hanjela",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.816Z",,,,,"Tanjungsari, Sumedang",,,,"Sawah","Tinggi tumbuhan 38cm",,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Graminae/Poaceae","Coixlacrima","Coixlacrima jobi",,
"A280A4E1-31C3-467A-AAC0-017FD63E0BF6","BUNP-000036","B100915005","Hanyeli/Hanjela",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.826Z",,,,,"Tanjungsari, Sumedang",,,,"Sawah","Tinggi tumbuhan 30cm",,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Graminae/Poaceae","Coixlacrima","Coixlacrima jobi",,
"9DC99AF1-6B5F-42FE-8A4A-FCDEC29D383C","BUNP-000037","Bio 0901005",,,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.836Z",,,,,"Tanjungsari, Sumedang",,,,"Tropis","Habitus semak, warna batang dan daun hijau, buah berwarna hijau, bunga putih keunguan dan kuning, tinggi tumbuhan 15-50 cm",,,,,"Plantae","Tracheophyta","Dicotyledonae","Boraginales","Boraginaceae","Heliotropium","Heliotrophium indicus",,
"4DB10F21-0AE5-4E23-A59D-D9F0492FD7B5","BUNP-000038","Bio 0901005","Ekor anjing",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.850Z",,,,,"Tanjungsari, Sumedang",,,,"Tropis","Tinggi tumbuhan 15-50cm, batang dan daun berwarna hijau, buah hijau, bunga keunguan dan kuning",,,,,"Plantae","Tracheophyta","Dicotyledonae","Boraginales","Boraginaceae","Heliotropium","Heliotrophium indicus",,
"21F0C4E3-3EC9-47E3-8538-939BF1812F1F","BUNP-000039","Bio 0901002","Miyana Mangkuk",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.856Z",,,,,"Tanjungsari, Sumedang",,,,"Hutan Hujan Tropis","Batang berwarna ungu, urat daun putih, daun berwarna hijau, tinggi tumbuhan +- 75 cm",,,,,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllates","Amaranthaceae","Iresine","Iresine herbstii Hook",,
"FAED1530-93B8-4CCE-B285-725597F1CBE2","BUNP-000040","Bio 091001","Miyana Mangkuk",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.866Z",,,,,"Tanjungsari, Sumedang",,,,"Hutan Hujan Tropis","Batang berwarna ungu, urat daun putih, daun berwarna hijau, tinggi tumbuhan +- 75 cm",,,,,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllates","Amaranthaceae","Iresine","Iresine herbstii Hook",,
"7B968460-4918-40D8-99AF-3AB2F7AFEA4D","BUNP-000041","BI 2525",,,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.876Z",,,,,"Desa Cikakap Selawi, Garut",,,,"Kebun Campur",,"Budi Irawan",,"Rebung Dimakan (Angklung)",,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Gigantochloa","Gigantochloa atter",,
"C12A126E-B32B-46B7-9352-F8FBC8ABE2E7","BUNP-000042","BI 2525",,,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.886Z",,,,,"Desa Cikakap Selawi, Garut",,,,"Kebun Campur",,"Budi Irawan",,"Rebung Dimakan (Angklung)",,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Gigantochloa","Gigantochloa atter",,
"76E02267-2A50-4FCD-BF7D-CD20FE9FD8CD","BUNP-000043","D1D85053","Jukut Kakawatan",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.896Z",,,,,"Jatinangor",,,,"Terestrial",,,,,,"Plantae","Tracheophyta","Liliopsida","Poales","Gramineae/Poaceae","Cynodon","Cynodon dactylon",,
"F83FECF7-0BC6-448D-91B8-2BBCA448DA42","BUNP-000044","D1D85053","Jukut Kakawatan",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.906Z",,,,,"Jatinangor",,,,"Terestrial",,,,,,"Plantae","Tracheophyta","Liliopsida","Poales","Gramineae/Poaceae","Cynodon","Cynodon dactylon",,
"C0A598AC-1D1C-4198-9239-64A8665C76D8","BUNP-000045","D1D85053","Jukut kakawatan",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.923Z",,,,,"Jatinangor",,,,"Terestrial",,,,,,"Plantae","Tracheophyta","Liliopsida","Poales","Graminae/Poaceae","Cynodon","Cynodon dactylon",,
"E680C96F-8732-4A41-8B04-2FEF49CEC09A","BUNP-000046","DID85038","Carulang",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.933Z",,,,,"Jatinangor",,,,"Terestrial",,,,,,"Plantae","Tracheophyta","Liliopsida","Poales","Graminae/Poaceae","Eleusine","Eleusine indica",,
"7C8FDB8C-9D9E-4473-A174-A8AF99E58EB7","BUNP-000047","D1D85038","Carulang",,,"published","09B23E6C-1F49-4392-B0C4-090E2051FF57","2024-09-27T11:12:28.943Z",,,,,"Jatinangor",,,,"Terestrial",,,,,,"Plantae","Tracheophyta","Liliopsida","Poales","Graminae/Poaceae","Eleusine","Eleusine indica",,
